alert_id,cluster_id,severity,status,evidence_confidence,suppressed,suppression_reason,risk_score,risk_level,classification_label,classification_score,false_alarm_indicator,detection_reliability,observation_count,active_days,persistence_category,max_frp,max_bright_ti4,bt_diff_max,movement_direction,movement_bearing_degrees,movement_rate_km_per_day,movement_pattern,latitude,longitude,nearest_station_name,station_distance_km,station_available,reasons,alert_rationale,created_at,updated_at,is_decision_support_only
TAL-01293,1293,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Industrial-context thermal event,0.45,HIGH,LOW,1,1,isolated,2.83,332.75,35.76,,,0.0,insufficient_evidence,12.79142,79.90376,Tamil Nadu Fire and Rescue Services,30.12,True,"High false-alarm concern; Single observation (no temporal recurrence); Industrial context detected (score 0.45); Verified fire station nearby: Tamil Nadu Fire and Rescue Services (30.1 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Industrial context detected (score 0.45); Verified fire station nearby: Tamil Nadu Fire and Rescue Services (30.1 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01294,1294,LOW,ACTIVE,MODERATE,False,,27.2,LOW,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,2,1,isolated,8.07,336.55,38.46,,,0.0,insufficient_evidence,12.85975,79.29711,Fire station (unnamed),8.53,True,Agricultural-context event; Verified fire station nearby: Fire station (unnamed) (8.5 km),Decision-support thermal anomaly alert. Agricultural-context event; Verified fire station nearby: Fire station (unnamed) (8.5 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01295,1295,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Industrial-context thermal event,0.45,HIGH,LOW,1,1,isolated,2.67,334.14,35.23,,,0.0,insufficient_evidence,13.09303,77.44754,Nelamangala Fire Station,6.34,True,"High false-alarm concern; Single observation (no temporal recurrence); Industrial context detected (score 0.45); Verified fire station nearby: Nelamangala Fire Station (6.3 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Industrial context detected (score 0.45); Verified fire station nearby: Nelamangala Fire Station (6.3 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01296,1296,MEDIUM,ACTIVE,HIGH,False,,38.0,MEDIUM,Industrial-context thermal event,0.45,LOW,HIGH,1,1,isolated,19.62,341.7,41.35,,,0.0,insufficient_evidence,13.26471,77.34718,Nelamangala Fire Station,18.91,True,Risk score 38/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Single observation (no temporal recurrence); Elevated thermal power (FRP 19.6 MW); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.45); Verified fire station nearby: Nelamangala Fire Station (18.9 km),Decision-support thermal anomaly alert. Risk score 38/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Single observation (no temporal recurrence); Elevated thermal power (FRP 19.6 MW); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.45); Verified fire station nearby: Nelamangala Fire Station (18.9 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01297,1297,MEDIUM,ACTIVE,HIGH,False,,32.0,MEDIUM,Agricultural-context thermal event,0.55,LOW,HIGH,2,1,isolated,7.5,344.78,41.5,,,0.0,insufficient_evidence,14.6831,79.69417,,,False,Risk score 32/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Risk score 32/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01298,1298,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.0,336.1,36.76,,,0.0,insufficient_evidence,14.72149,79.72996,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01299,1299,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,2,1,isolated,3.95,336.47,37.02,,,0.0,insufficient_evidence,14.73117,79.92709,,,False,Routine thermal baseline / informational monitoring,Decision-support thermal anomaly alert. Routine thermal baseline / informational monitoring. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01300,1300,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,2,1,isolated,4.21,337.37,42.24,,,0.0,insufficient_evidence,15.41239,79.5994,Fire station (unnamed),49.21,True,Verified fire station nearby: Fire station (unnamed) (49.2 km),Decision-support thermal anomaly alert. Verified fire station nearby: Fire station (unnamed) (49.2 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01301,1301,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,9.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.09,334.52,34.0,,,0.0,insufficient_evidence,15.60369,77.62315,"Fire Station, Yemmiganur",24.45,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Yemmiganur (24.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Yemmiganur (24.4 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01302,1302,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,12.0,LOW,Agricultural-context thermal event,0.55,HIGH,LOW,1,1,isolated,6.67,334.57,31.82,,,0.0,insufficient_evidence,15.69083,79.12525,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Agricultural-context event; Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Agricultural-context event; Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01303,1303,HIGH,ACTIVE,MODERATE,False,,63.8,HIGH,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,3,1,isolated,135.46,337.78,40.37,,,0.0,insufficient_evidence,15.77032,73.70267,Manohar International Airport Fire Station,16.63,True,Risk score 64/100 (HIGH risk); Strong thermal power (FRP 135.5 MW); Verified fire station nearby: Manohar International Airport Fire Station (16.6 km),Decision-support thermal anomaly alert. Risk score 64/100 (HIGH risk); Strong thermal power (FRP 135.5 MW); Verified fire station nearby: Manohar International Airport Fire Station (16.6 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01304,1304,MEDIUM,ACTIVE,MODERATE,False,,32.3,MEDIUM,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,1,1,isolated,14.67,340.5,34.82,,,0.0,insufficient_evidence,15.80123,79.52772,,,False,Risk score 32/100 (MEDIUM risk); Single observation (no temporal recurrence); Elevated thermal power (FRP 14.7 MW); Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Risk score 32/100 (MEDIUM risk); Single observation (no temporal recurrence); Elevated thermal power (FRP 14.7 MW); Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01305,1305,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,9.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,4.95,332.2,29.3,,,0.0,insufficient_evidence,15.94305,78.95891,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01306,1306,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,19.0,LOW,Agricultural-context thermal event,0.55,HIGH,LOW,1,1,isolated,10.58,339.73,39.72,,,0.0,insufficient_evidence,16.01146,80.31809,Fire Station,20.2,True,"High false-alarm concern; Single observation (no temporal recurrence); Elevated thermal power (FRP 10.6 MW); Agricultural-context event; Verified fire station nearby: Fire Station (20.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Elevated thermal power (FRP 10.6 MW); Agricultural-context event; Verified fire station nearby: Fire Station (20.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01307,1307,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,4.21,338.7,35.74,,,0.0,insufficient_evidence,16.04546,79.40362,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01308,1308,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.14,336.18,35.68,,,0.0,insufficient_evidence,16.30597,78.48191,"Fire Station, Nagarkurnool",30.03,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (30.0 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (30.0 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01309,1309,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,10.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.71,334.6,35.88,,,0.0,insufficient_evidence,16.38151,78.17361,"Fire Station, Nagarkurnool",17.95,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (17.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (17.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01310,1310,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.81,338.95,35.72,,,0.0,insufficient_evidence,16.39512,78.57832,"Fire Station, Nagarkurnool",33.22,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (33.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (33.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01311,1311,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,3.8,338.78,35.98,,,0.0,insufficient_evidence,16.70696,78.27788,"Fire Station, Nagarkurnool",22.95,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (22.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire Station, Nagarkurnool (22.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01312,1312,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,13.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,4.11,336.74,42.14,,,0.0,insufficient_evidence,17.34807,80.77615,,,False,"High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-01313,1313,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,1.89,330.62,31.31,,,0.0,insufficient_evidence,17.61271,78.17559,Fire station (unnamed),24.03,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (24.0 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (24.0 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
