cluster_id,observation_count,active_days,first_detection,last_detection,time_span_days,start_latitude,start_longitude,end_latitude,end_longitude,total_movement_distance_km,movement_rate_km_per_day,movement_bearing_degrees,movement_direction,movement_confidence,movement_status,direction,movement_pattern,direction_confidence,direction_confidence_score,direction_available
1362,1,1,2026-08-22T19:36:00+00:00,2026-08-22T19:36:00+00:00,0.0,10.59398,78.44864,10.59398,78.44864,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1363,1,1,2026-08-22T20:25:00+00:00,2026-08-22T20:25:00+00:00,0.0,28.33879,77.21997,28.33879,77.21997,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1364,1,1,2026-08-22T20:27:00+00:00,2026-08-22T20:27:00+00:00,0.0,21.92231,83.34942,21.92231,83.34942,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1365,2,1,2026-08-22T20:27:00+00:00,2026-08-22T20:27:00+00:00,0.0,22.3204,82.56528,22.3204,82.56528,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1366,1,1,2026-08-22T20:27:00+00:00,2026-08-22T20:27:00+00:00,0.0,23.79524,86.23467,23.79524,86.23467,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1367,4,2,2026-08-22T20:27:00+00:00,2026-08-23T20:08:00+00:00,0.987,24.66142,74.63222,24.66088,74.63399,0.189,0.191,108.56,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1368,1,1,2026-08-22T20:29:00+00:00,2026-08-22T20:29:00+00:00,0.0,16.07088,79.09984,16.07088,79.09984,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1369,1,1,2026-08-22T20:32:00+00:00,2026-08-22T20:32:00+00:00,0.0,10.61762,77.42123,10.61762,77.42123,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1370,1,1,2026-08-22T20:32:00+00:00,2026-08-22T20:32:00+00:00,0.0,10.68492,77.50858,10.68492,77.50858,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1371,2,1,2026-08-22T20:32:00+00:00,2026-08-22T20:32:00+00:00,0.0,10.92674,77.06276,10.92674,77.06276,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1372,1,1,2026-08-22T20:32:00+00:00,2026-08-22T20:32:00+00:00,0.0,11.18339,79.09859,11.18339,79.09859,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1373,1,1,2026-08-22T20:32:00+00:00,2026-08-22T20:32:00+00:00,0.0,11.25874,77.70227,11.25874,77.70227,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1374,2,2,2026-08-22T21:12:00+00:00,2026-08-23T20:53:00+00:00,0.987,24.6572,73.87634,24.65842,73.87619,0.137,0.138,353.62,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1375,2,1,2026-08-22T21:14:00+00:00,2026-08-22T21:14:00+00:00,0.0,21.43244,72.97661,21.43244,72.97661,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1376,1,1,2026-08-22T21:14:00+00:00,2026-08-22T21:14:00+00:00,0.0,23.40824,72.41575,23.40824,72.41575,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1377,1,1,2026-08-22T21:16:00+00:00,2026-08-22T21:16:00+00:00,0.0,9.62576,77.42727,9.62576,77.42727,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1378,1,1,2026-08-23T06:46:00+00:00,2026-08-23T06:46:00+00:00,0.0,27.96467,96.95645,27.96467,96.95645,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1379,1,1,2026-08-23T06:46:00+00:00,2026-08-23T06:46:00+00:00,0.0,28.08151,95.72957,28.08151,95.72957,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1380,2,1,2026-08-23T07:37:00+00:00,2026-08-23T08:22:00+00:00,0.031,8.44338,77.65347,8.44338,77.65347,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1381,3,1,2026-08-23T07:37:00+00:00,2026-08-23T08:22:00+00:00,0.031,9.9134,78.20299,9.9134,78.20299,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1382,3,1,2026-08-23T07:37:00+00:00,2026-08-23T07:37:00+00:00,0.0,10.90547,78.53581,10.90547,78.53581,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1383,1,1,2026-08-23T07:37:00+00:00,2026-08-23T07:37:00+00:00,0.0,12.66366,79.68339,12.66366,79.68339,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1384,2,2,2026-08-23T07:37:00+00:00,2026-08-26T08:22:00+00:00,3.031,12.83614,79.93994,12.83705,79.94056,0.121,0.04,33.6,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1385,1,1,2026-08-23T07:37:00+00:00,2026-08-23T07:37:00+00:00,0.0,15.13026,77.57384,15.13026,77.57384,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1386,1,1,2026-08-23T07:37:00+00:00,2026-08-23T07:37:00+00:00,0.0,15.18056,77.62939,15.18056,77.62939,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1387,1,1,2026-08-23T07:39:00+00:00,2026-08-23T07:39:00+00:00,0.0,18.70828,74.36279,18.70828,74.36279,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1388,7,2,2026-08-23T07:39:00+00:00,2026-08-25T21:12:00+00:00,2.565,21.1777,81.38538,21.18633,81.38745,0.983,0.383,12.63,N,LOW,MOVING,N,directional,PRELIMINARY,33,True
1389,4,2,2026-08-23T07:39:00+00:00,2026-08-25T20:17:00+00:00,2.526,21.1971,81.41568,21.19614,81.41535,0.112,0.044,197.83,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1390,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,8.42499,77.62149,8.42499,77.62149,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1391,7,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,8.90167,77.86117,8.90167,77.86117,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1392,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,8.9486,77.96073,8.9486,77.96073,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1393,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.193,77.37519,9.193,77.37519,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1394,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.2187,77.62897,9.2187,77.62897,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1395,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.22068,77.46474,9.22068,77.46474,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1396,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.2728,77.32723,9.2728,77.32723,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1397,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.28461,77.43481,9.28461,77.43481,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1398,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.44357,78.05501,9.44357,78.05501,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1399,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,9.89958,77.78525,9.89958,77.78525,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1400,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,10.10984,77.73901,10.10984,77.73901,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1401,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,10.66683,78.1728,10.66683,78.1728,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1402,1,1,2026-08-23T08:22:00+00:00,2026-08-23T08:22:00+00:00,0.0,11.0347,77.14651,11.0347,77.14651,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1403,1,1,2026-08-23T08:24:00+00:00,2026-08-23T08:24:00+00:00,0.0,14.26653,79.79261,14.26653,79.79261,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1404,1,1,2026-08-23T08:24:00+00:00,2026-08-23T08:24:00+00:00,0.0,15.36111,78.60121,15.36111,78.60121,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1405,1,1,2026-08-23T08:24:00+00:00,2026-08-23T08:24:00+00:00,0.0,16.113,78.21188,16.113,78.21188,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1406,6,6,2026-08-23T08:26:00+00:00,2026-08-28T08:33:00+00:00,5.005,22.92903,70.10583,22.92856,70.10652,0.088,0.018,126.49,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1407,3,2,2026-08-23T19:13:00+00:00,2026-08-25T19:32:00+00:00,2.013,23.61086,87.14675,23.61165,87.14617,0.106,0.053,326.07,NW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1408,1,1,2026-08-23T19:13:00+00:00,2026-08-23T19:13:00+00:00,0.0,23.76707,86.37955,23.76707,86.37955,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1409,1,1,2026-08-23T19:13:00+00:00,2026-08-23T19:13:00+00:00,0.0,24.11958,86.35051,24.11958,86.35051,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1410,1,1,2026-08-23T19:13:00+00:00,2026-08-23T19:13:00+00:00,0.0,27.53554,95.39848,27.53554,95.39848,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1411,5,2,2026-08-23T20:06:00+00:00,2026-08-24T21:27:00+00:00,1.056,31.25558,76.92468,31.25412,76.92534,0.175,0.166,158.69,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1412,1,1,2026-08-23T20:06:00+00:00,2026-08-23T20:06:00+00:00,0.0,33.29054,75.72936,33.29054,75.72936,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1413,1,1,2026-08-23T20:08:00+00:00,2026-08-23T20:08:00+00:00,0.0,26.26939,74.18853,26.26939,74.18853,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1414,2,1,2026-08-23T20:08:00+00:00,2026-08-23T20:08:00+00:00,0.0,28.35118,77.25685,28.35118,77.25685,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1415,1,1,2026-08-23T20:08:00+00:00,2026-08-23T20:08:00+00:00,0.0,28.83727,77.13653,28.83727,77.13653,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1416,3,2,2026-08-23T20:08:00+00:00,2026-08-25T07:05:00+00:00,1.456,29.45982,76.88994,29.45627,76.8924,0.462,0.317,148.93,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1417,6,1,2026-08-23T20:12:00+00:00,2026-08-23T20:57:00+00:00,0.031,10.07265,77.25534,10.07265,77.25534,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1418,1,1,2026-08-23T20:12:00+00:00,2026-08-23T20:12:00+00:00,0.0,10.88856,78.48952,10.88856,78.48952,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1419,1,1,2026-08-23T20:53:00+00:00,2026-08-23T20:53:00+00:00,0.0,22.57408,70.22664,22.57408,70.22664,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1420,3,2,2026-08-23T20:53:00+00:00,2026-08-24T21:29:00+00:00,1.025,24.68964,73.00288,24.68919,73.00189,0.112,0.109,243.68,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1421,2,2,2026-08-23T20:53:00+00:00,2026-08-24T20:34:00+00:00,0.987,29.12311,75.77846,29.12299,75.77946,0.098,0.099,97.82,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1422,1,1,2026-08-23T20:53:00+00:00,2026-08-23T20:53:00+00:00,0.0,29.35825,76.95921,29.35825,76.95921,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1423,2,1,2026-08-23T20:55:00+00:00,2026-08-23T20:55:00+00:00,0.0,19.04876,73.11891,19.04876,73.11891,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1424,2,2,2026-08-23T20:55:00+00:00,2026-08-24T20:36:00+00:00,0.987,19.93539,73.71249,19.93503,73.71155,0.106,0.107,247.83,W,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1425,1,1,2026-08-23T20:57:00+00:00,2026-08-23T20:57:00+00:00,0.0,11.13734,77.35052,11.13734,77.35052,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1426,2,1,2026-08-24T07:24:00+00:00,2026-08-24T08:09:00+00:00,0.031,32.00008,78.53585,32.00008,78.53585,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1427,1,1,2026-08-24T08:03:00+00:00,2026-08-24T08:03:00+00:00,0.0,9.04358,78.21024,9.04358,78.21024,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1428,1,1,2026-08-24T08:03:00+00:00,2026-08-24T08:03:00+00:00,0.0,9.13882,78.25266,9.13882,78.25266,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1429,3,1,2026-08-24T08:03:00+00:00,2026-08-24T08:03:00+00:00,0.0,10.44457,79.62907,10.44457,79.62907,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1430,1,1,2026-08-24T08:09:00+00:00,2026-08-24T08:09:00+00:00,0.0,31.30223,75.0976,31.30223,75.0976,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1431,1,1,2026-08-24T19:49:00+00:00,2026-08-24T19:49:00+00:00,0.0,23.68914,87.10023,23.68914,87.10023,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1432,4,3,2026-08-24T19:51:00+00:00,2026-08-26T07:29:00+00:00,1.485,17.60995,83.20184,17.60913,83.20387,0.234,0.157,112.97,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1433,2,1,2026-08-24T20:34:00+00:00,2026-08-24T20:34:00+00:00,0.0,23.69754,85.35696,23.69754,85.35696,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1434,1,1,2026-08-24T20:34:00+00:00,2026-08-24T20:34:00+00:00,0.0,31.32664,76.89409,31.32664,76.89409,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1435,4,3,2026-08-24T20:36:00+00:00,2026-08-26T20:53:00+00:00,2.012,20.91008,71.45858,20.91049,71.45941,0.098,0.048,62.13,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1436,9,2,2026-08-24T20:36:00+00:00,2026-08-25T21:12:00+00:00,1.025,22.34188,69.86707,22.34058,69.85508,1.241,1.211,263.33,W,MEDIUM,MOVING,W,directional,PRELIMINARY,33,True
1437,6,2,2026-08-24T20:36:00+00:00,2026-08-25T21:12:00+00:00,1.025,22.93339,69.69806,22.93312,69.69895,0.096,0.094,108.23,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1438,1,1,2026-08-25T07:46:00+00:00,2026-08-25T07:46:00+00:00,0.0,15.14153,76.96049,15.14153,76.96049,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1439,1,1,2026-08-25T08:41:00+00:00,2026-08-25T08:41:00+00:00,0.0,14.86755,79.73705,14.86755,79.73705,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1440,1,1,2026-08-25T08:41:00+00:00,2026-08-25T08:41:00+00:00,0.0,15.38928,75.22285,15.38928,75.22285,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1441,1,1,2026-08-25T08:41:00+00:00,2026-08-25T08:41:00+00:00,0.0,17.08532,79.68513,17.08532,79.68513,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1442,1,1,2026-08-25T08:41:00+00:00,2026-08-25T08:41:00+00:00,0.0,18.70882,74.45466,18.70882,74.45466,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1443,1,1,2026-08-25T08:43:00+00:00,2026-08-25T08:43:00+00:00,0.0,22.93576,69.1861,22.93576,69.1861,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1444,3,2,2026-08-25T19:30:00+00:00,2026-08-26T20:51:00+00:00,1.056,26.75925,83.19972,26.76138,83.19917,0.243,0.23,347.13,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1445,1,1,2026-08-25T19:32:00+00:00,2026-08-25T19:32:00+00:00,0.0,21.3352,78.96751,21.3352,78.96751,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1446,4,1,2026-08-25T19:32:00+00:00,2026-08-25T20:17:00+00:00,0.031,21.37222,81.68021,21.37222,81.68021,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1447,1,1,2026-08-25T19:32:00+00:00,2026-08-25T19:32:00+00:00,0.0,21.39248,81.64462,21.39248,81.64462,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1448,1,1,2026-08-25T20:14:00+00:00,2026-08-25T20:14:00+00:00,0.0,28.70671,76.85614,28.70671,76.85614,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1449,2,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,15.02146,78.01352,15.02146,78.01352,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1450,5,4,2026-08-25T20:17:00+00:00,2026-08-28T20:19:00+00:00,3.001,15.1733,76.69198,15.1754,76.69256,0.242,0.081,14.77,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1451,8,3,2026-08-25T20:17:00+00:00,2026-08-28T20:19:00+00:00,3.001,15.17616,77.10209,15.17735,77.10187,0.135,0.045,349.92,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1452,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,15.22395,76.76291,15.22395,76.76291,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1453,3,2,2026-08-25T20:17:00+00:00,2026-08-26T20:00:00+00:00,0.988,15.65657,73.98945,15.65711,73.98764,0.203,0.205,287.07,W,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1454,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,15.68491,78.45717,15.68491,78.45717,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1455,2,2,2026-08-25T20:17:00+00:00,2026-08-27T20:36:00+00:00,2.013,17.46485,80.65231,17.46451,80.65163,0.081,0.04,242.34,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1456,3,2,2026-08-25T20:17:00+00:00,2026-08-28T08:33:00+00:00,2.511,18.69222,73.04055,18.69099,73.04218,0.22,0.088,128.65,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
1457,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,18.80414,74.25832,18.80414,74.25832,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1458,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,21.19039,81.19882,21.19039,81.19882,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1459,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,21.24484,81.76915,21.24484,81.76915,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1460,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,21.31093,81.59187,21.31093,81.59187,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1461,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,21.37453,81.64227,21.37453,81.64227,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1462,1,1,2026-08-25T20:17:00+00:00,2026-08-25T20:17:00+00:00,0.0,21.73116,82.21548,21.73116,82.21548,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
1463,3,2,2026-08-25T20:17:00+00:00,2026-08-26T08:24:00+00:00,0.505,22.35787,82.30326,22.35758,82.30307,0.037,0.074,211.66,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
